"1","msn.com","0","msn.com","0.2945548202668791"
"2","msn.com","0","msn.com","0.3750682585455115"
"3","msn.com","0","msn.com","0.33605057345205286"
"4","msn.com","0","msn.com","0.620338691261265"
"5","msn.com","0","msn.com","0.2324522852401156"
"6","foxnews.com","0","msn.com","0.38668178773822376"
"7","msn.com","0","msn.com","0.2847985454854048"
"0","msn.com","8","msn.com","0.20853977094323314"
"9","msn.com","0","msn.com","0.3769732927352116"
"0","msn.com","10","msn.com","0.4006248711576042"
"11","msn.com","0","msn.com","0.3972786700557836"
"12","msn.com","0","msn.com","0.36025881202577015"
"0","msn.com","13","msn.com","0.09707536106445865"
"14","cnn.com","0","msn.com","0.20631422758044368"
"15","msn.com","0","msn.com","0.51743130111136"
"0","msn.com","16","msn.com","0.3511849810661224"
"17","msn.com","0","msn.com","0.23324040690191516"
"18","msn.com","0","msn.com","0.2159402305632236"
"19","msn.com","0","msn.com","0.38121918312209724"
"0","msn.com","20","cnn.com","0.24801300703462345"
"0","msn.com","21","msn.com","0.27951327352537375"
"22","msn.com","0","msn.com","0.40397019186002103"
"0","msn.com","23","npr.org","0.3791207463672716"
"0","msn.com","24","msn.com","0.3104256893314285"
"25","msn.com","0","msn.com","0.5608860522941972"
"26","cnn.com","0","msn.com","0.34616127005969327"
"27","msn.com","0","msn.com","0.1973552851898012"
"28","foxnews.com","0","msn.com","0.36899832755665424"
"29","msn.com","0","msn.com","0.24387223437219915"
"30","msn.com","0","msn.com","0.24242397683207934"
"0","msn.com","31","msn.com","0.4100758327742032"
"32","yahoo.com","0","msn.com","0.33005318375916337"
"33","msn.com","0","msn.com","0.36628021829369856"
"34","msn.com","0","msn.com","0.2936050816914764"
"35","msn.com","0","msn.com","0.3807943264681446"
"36","msn.com","0","msn.com","0.3862105598453929"
"37","msn.com","0","msn.com","0.24836311496625196"
"38","msn.com","0","msn.com","0.3826142935793031"
"39","foxnews.com","0","msn.com","0.32186358851563485"
"40","msn.com","0","msn.com","0.37787999311016157"
"41","msn.com","0","msn.com","0.19838196535433242"
"42","msn.com","0","msn.com","0.31900234774465464"
"43","foxnews.com","0","msn.com","0.3225857550880521"
"0","msn.com","44","msn.com","0.25782294143904017"
"45","msn.com","0","msn.com","0.4875726087359049"
"46","foxnews.com","0","msn.com","0.4147223192571876"
"47","msn.com","0","msn.com","0.4027747165003513"
"48","msn.com","0","msn.com","0.03447986757123645"
"49","msn.com","0","msn.com","0.2828668228560284"
"50","cnn.com","0","msn.com","0.18989822722412253"
"51","apnews.com","0","msn.com","0.42830925060112496"
"52","msn.com","0","msn.com","0.42830925060112496"
"53","msn.com","0","msn.com","0.2734902082884808"
"54","washingtonpost.com","0","msn.com","0.2971220229270931"
"55","msn.com","0","msn.com","0.4454346699771515"
"56","msn.com","0","msn.com","0.3182383707237341"
"0","msn.com","57","cnn.com","0.3356234027416966"
"58","msn.com","0","msn.com","0.19838196535433242"
"59","msn.com","0","msn.com","0.3120975757831999"
"0","msn.com","60","cnn.com","0.2629196337807201"
"61","foxnews.com","0","msn.com","0.4405568346344974"
"62","msn.com","0","msn.com","0.3702255606244872"
"63","cnn.com","0","msn.com","0.35432079918270815"
"0","msn.com","64","msn.com","0.34528874914134866"
"65","msn.com","0","msn.com","0.47416076739029933"
"66","msn.com","0","msn.com","0.24319120979638215"
"67","msn.com","0","msn.com","0.5274096544468212"
"68","msn.com","0","msn.com","0.4524345700964575"
"69","msn.com","0","msn.com","0.2381276514873691"
"70","msn.com","0","msn.com","0.5097823998146696"
"71","rollingstone.com","0","msn.com","0.26726635992425535"
"0","msn.com","72","msn.com","0.18804271668636924"
"73","msn.com","0","msn.com","0.4075336856209039"
"0","msn.com","74","msn.com","0.29896852214539543"
"0","msn.com","75","msn.com","0.36508400984131706"
"76","washingtonpost.com","0","msn.com","0.40546841585467297"
"77","msn.com","0","msn.com","0.33776283084749387"
"0","msn.com","78","msn.com","0.3374040414140357"
"79","msn.com","0","msn.com","0.2936207187182358"
"0","msn.com","80","msn.com","0.29107782449211933"
"81","pbs.org","0","msn.com","0.39618237302970316"
"82","msn.com","0","msn.com","0.19838196535433242"
"0","msn.com","83","msn.com","0.38291918725258833"
"84","msn.com","0","msn.com","0.5232985762821807"
"85","yahoo.com","0","msn.com","0.42990113671809216"
"86","msn.com","0","msn.com","0.25167580223267344"
"0","msn.com","87","msn.com","0.2580506427343288"
"88","foxnews.com","0","msn.com","0.41658817758813643"
"89","msn.com","0","msn.com","0.3428645749131627"
"90","msn.com","0","msn.com","0.2791996983099147"
"0","msn.com","91","msn.com","0.3872239123121333"
"92","thedailybeast.com","0","msn.com","0.35554870477039824"
"0","msn.com","93","msn.com","0.28046711926861717"
"94","msn.com","0","msn.com","0.2815826575830042"
"0","msn.com","95","msn.com","0.2949151070525506"
"96","msn.com","0","msn.com","0.4109349069056905"
"97","msn.com","0","msn.com","0.13777054223037857"
"98","msn.com","0","msn.com","0.2577012851971497"
"99","msn.com","0","msn.com","0.46942935405241193"
"100","msn.com","0","msn.com","0.34784586628328695"
"101","msn.com","0","msn.com","0.3486283435855101"
"102","msn.com","0","msn.com","0.48196011756688567"
"103","msn.com","0","msn.com","0.3176190158713482"
"104","msn.com","0","msn.com","0.42809236910746484"
"105","washingtonpost.com","0","msn.com","0.34647065451798686"
"106","msn.com","0","msn.com","0.500452150554686"
"107","msn.com","0","msn.com","0.31172077089740224"
"108","washingtonpost.com","0","msn.com","0.43673173228642403"
"109","msn.com","0","msn.com","0.2699364612242104"
"0","msn.com","110","msn.com","0.2780675571812035"
"111","msn.com","0","msn.com","0.2802951063449179"
"112","cnn.com","0","msn.com","0.24439179688031343"
"113","startribune.com","0","msn.com","0.34647065451798686"
"114","cnn.com","0","msn.com","0.35559667589893307"
"115","msn.com","0","msn.com","0.29244996627669045"
"116","msn.com","0","msn.com","0.4679940032410336"
"117","msn.com","0","msn.com","0.13050187268558675"
"0","msn.com","118","msn.com","0.3182383707237341"
"119","msn.com","0","msn.com","0.2687813823281549"
"120","msn.com","0","msn.com","0.38736374794512207"
"121","msn.com","0","msn.com","0.3182383707237341"
"0","msn.com","122","msn.com","0.3255249257275428"
"0","msn.com","123","msn.com","0.2168044413590597"
"124","msn.com","0","msn.com","0.20603464178231348"
"125","pbs.org","0","msn.com","0.3309518421879974"
"126","msn.com","0","msn.com","0.3957490390169889"
"127","msn.com","0","msn.com","0.3328182280024649"
"128","msn.com","0","msn.com","0.3428969916524082"
"0","msn.com","129","msn.com","0.44024180440781385"
"130","msn.com","0","msn.com","0.2795419660547652"
"131","msn.com","0","msn.com","0.5015292652742266"
"132","msn.com","0","msn.com","0.44782746350948244"
"133","msn.com","0","msn.com","0.35803173624071544"
"134","msn.com","0","msn.com","0.29848727451440193"
"135","pbs.org","0","msn.com","0.3547092911641308"
"136","cnn.com","0","msn.com","0.44701950496590254"
"0","msn.com","137","msn.com","0.4539274936819285"
"138","msn.com","0","msn.com","0.29853946815423593"
"139","msn.com","0","msn.com","0.3230936749216359"
"140","msn.com","0","msn.com","0.4001226152461476"
"141","msn.com","0","msn.com","0.29091693202434443"
"142","msn.com","0","msn.com","0.3288644921591078"
"143","msn.com","0","msn.com","0.3921971032920436"
"0","msn.com","144","msn.com","0.48852456837093744"
"145","pbs.org","0","msn.com","0.39470626424081384"
"146","msn.com","0","msn.com","0.38634799024387684"
"147","msn.com","0","msn.com","0.32579382246470967"
"148","msn.com","0","msn.com","0.4019028611940952"
"0","msn.com","149","msn.com","0.21227280885587194"
"150","msn.com","0","msn.com","0.259752596441428"
"151","msn.com","0","msn.com","0.33199372670916066"
"0","msn.com","152","msn.com","0.4538211181659204"
"0","msn.com","153","msn.com","0.1850423348736338"
"154","msn.com","0","msn.com","0.4153740762919972"
"155","msn.com","0","msn.com","0.38383659401437076"
"156","washingtonpost.com","0","msn.com","0.3388814285792013"
"157","msn.com","0","msn.com","0.35436453137846785"
"158","msn.com","0","msn.com","0.4412156717905204"
"159","msn.com","0","msn.com","0.37906341479598665"
"160","pbs.org","0","msn.com","0.2966204800649445"
"161","msn.com","0","msn.com","0.4092177252270688"
"162","msn.com","0","msn.com","0.28766737122974667"
"163","msn.com","0","msn.com","0.17499830468683664"
"164","msn.com","0","msn.com","0.3707110698317591"
"165","msn.com","0","msn.com","0.341793199611841"
"0","msn.com","166","msn.com","0.1806936511340293"
"167","cnn.com","0","msn.com","0.3808206907393877"
"168","msn.com","0","msn.com","0.26354300617817306"
"169","msn.com","0","msn.com","0.300219476320066"
"170","msn.com","0","msn.com","0.2895739645645224"
"171","msn.com","0","msn.com","0.24959245145951406"
"172","msn.com","0","msn.com","0.23855359574071805"
"173","washingtonpost.com","0","msn.com","0.32641578872742794"
"174","msn.com","0","msn.com","0.3393654074574581"
"175","msn.com","0","msn.com","0.28517531823666337"
"176","msn.com","0","msn.com","0.16198264084661745"
"177","msn.com","0","msn.com","0.30989892180197953"
"0","msn.com","178","msn.com","0.3764484976507014"
"179","msn.com","0","msn.com","0.3434647984272591"
"0","msn.com","180","msn.com","0.309510331609861"
"181","msn.com","0","msn.com","0.23004970645684902"
"182","msn.com","0","msn.com","0.31189439123400475"
"183","msn.com","0","msn.com","0.452511474773842"
"184","msn.com","0","msn.com","0.30243430555261475"
"185","msn.com","0","msn.com","0.33042516442638414"
"186","msn.com","0","msn.com","0.46820169843021736"
"187","msn.com","0","msn.com","0.24091071011307702"
"188","msn.com","0","msn.com","0.3791844916214998"
"189","msn.com","0","msn.com","0.31533887506333413"
"190","msn.com","0","msn.com","0.4887957892928442"
"191","msn.com","0","msn.com","0.4126168397386845"
"192","msn.com","0","msn.com","0.30192512728156007"
"193","msn.com","0","msn.com","0.40019463644875"
"0","msn.com","194","msn.com","0.2971484522271971"
"0","msn.com","195","msn.com","0.36967378072995466"
"196","msn.com","0","msn.com","0.31985298530766254"
"197","msn.com","0","msn.com","0.5031159222696272"
"198","msn.com","0","msn.com","0.41573355516636357"
"199","cnn.com","0","msn.com","0.428922143902485"
"200","msn.com","0","msn.com","0.19579967625305794"
"201","msn.com","0","msn.com","0.3036611251583505"
"202","cnn.com","0","msn.com","0.29235251359752157"
"203","cnn.com","0","msn.com","0.3208129530377203"
"204","msn.com","0","msn.com","0.18565969313846953"
"1","msn.com","2","msn.com","0.21607593516686957"
"1","msn.com","3","msn.com","0.2937276437169168"
"1","msn.com","4","msn.com","0.28304771301876547"
"5","msn.com","1","msn.com","0.35418607253530593"
"1","msn.com","6","foxnews.com","0.2256920938649817"
"1","msn.com","7","msn.com","0.23437887803425703"
"1","msn.com","8","msn.com","0.15779378656945017"
"1","msn.com","9","msn.com","0.30064341163455216"
"1","msn.com","10","msn.com","0.25493548166260566"
"11","msn.com","1","msn.com","0.46005022666863915"
"12","msn.com","1","msn.com","0.4649842957398098"
"1","msn.com","13","msn.com","0.25106773533975735"
"1","msn.com","14","cnn.com","0.20015832144932064"
"1","msn.com","15","msn.com","0.2873232288357064"
"1","msn.com","16","msn.com","0.1752589795294917"
"1","msn.com","17","msn.com","0.18446323633976552"
"1","msn.com","18","msn.com","0.17629081151749001"
"1","msn.com","19","msn.com","0.2870942706288241"
"1","msn.com","20","cnn.com","0.17744147990972503"
"1","msn.com","21","msn.com","0.11394551200550859"
"1","msn.com","22","msn.com","0.24887151009559114"
"1","msn.com","23","npr.org","0.24981040871133559"
"1","msn.com","24","msn.com","0.32393738739148814"
"1","msn.com","25","msn.com","0.2821830031846525"
"26","cnn.com","1","msn.com","0.20408037658228997"
"27","msn.com","1","msn.com","0.3342877150453661"
"1","msn.com","28","foxnews.com","0.24563251081602913"
"29","msn.com","1","msn.com","0.2621971185799951"
"30","msn.com","1","msn.com","0.23412279153955737"
"1","msn.com","31","msn.com","0.22336948883897303"
"32","yahoo.com","1","msn.com","0.25664878757483833"
"33","msn.com","1","msn.com","0.27856134540075067"
"34","msn.com","1","msn.com","0.19252386126224777"
"1","msn.com","35","msn.com","0.2505066625560393"
"36","msn.com","1","msn.com","0.27821530007446416"
"37","msn.com","1","msn.com","0.23946377269642008"
"1","msn.com","38","msn.com","0.2562015854723245"
"39","foxnews.com","1","msn.com","0.26926644697228974"
"40","msn.com","1","msn.com","0.25017169683672097"
"1","msn.com","41","msn.com","0.24144964063983396"
"42","msn.com","1","msn.com","0.2549745368279804"
"1","msn.com","43","foxnews.com","0.23844510777687472"
